,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
5939,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1087,,,0.0,0.0,-0.0682,,0.0,0.031,30000,0.0,-0.2,0.0033,-0.0305,,,0.0,0.0,id_50,0.0172,,,0.0,0.1333,0.0033,,0.0192,,,0.0,146353,,250
5963,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.074,,,0.0,0.0,-0.0802,,0.0,0.0167,30000,0.0,-0.3,-0.0624,-0.0391,,,0.0,-0.0,id_50,0.0024,,,0.0,0.0538,0.0097,,0.025,,,0.0,146354,,251
5987,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1023,,,-0.0,-0.0,-0.0424,,0.0,0.0027,30000,0.0,-0.9,0.0431,-0.007,,,0.0,0.0,id_50,-0.0034,,,0.0,0.1038,-0.0044,,0.0099,,,0.0,146355,,252
6011,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0122,,,0.0,0.0,0.0367,,0.0,-0.0285,30000,0.0,-0.6,-0.0247,0.0269,,,0.0,0.0,id_50,0.0028,,,0.0,0.0109,0.0039,,-0.0158,,,0.0,146356,,253
6035,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1071,,,0.0,0.0,0.0182,,0.0,-0.072,30000,0.0,0.1,0.1117,0.009,,,0.0,-0.0,id_50,-0.0106,,,0.0,0.0953,-0.0133,,-0.0313,,,0.0,146357,,254
6059,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.728,,,-0.0,0.0,0.6821,,0.0,-0.4032,30000,0.0,-1.1,-0.0555,0.0835,,,0.0,0.0,id_50,0.0058,,,0.0,-0.6752,0.0195,,-0.3849,,,0.0,146358,,255
6083,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.8633,,,0.0,0.0,0.4922,,0.0,-0.1658,30000,0.0,-1.0,0.1344,0.3784,,,0.0,0.0,id_50,-0.0863,,,0.0,-1.2918,0.0003,,2.4019,,,0.0,146359,,256
6107,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4319,,,0.0,-0.0,0.6828,,0.0,-0.4563,30000,0.0,-0.9,0.071,0.4178,,,0.0,0.0,id_50,-0.2861,,,0.0,-1.4391,-0.0194,,2.461,,,0.0,146360,,257
6131,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.8385,,,-0.0,-0.0,-0.1705,,0.0,0.0251,30000,0.0,-2.0,0.0721,0.3207,,,0.0,0.0,id_50,-0.1323,,,0.0,-0.2124,0.0116,,2.9241,,,0.0,146361,,258
6155,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.278,,,0.0,-0.0,0.2103,,0.0,-0.1964,30000,0.0,-1.7,0.0058,0.4073,,,0.0,-0.0,id_50,-0.2012,,,0.0,-0.5609,0.0337,,2.5794,,,0.0,146362,,259
6179,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.0761,,,-0.0,-0.0,-0.5716,,0.0,0.1792,30000,0.0,-1.6,-0.0924,0.0055,,,0.0,0.0,id_50,0.0063,,,0.0,1.4048,0.0141,,0.1302,,,0.0,146363,,260
6203,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.6719,,,-0.0,0.0,0.5676,,0.0,-0.3532,30000,0.0,-0.6,0.0072,0.0753,,,0.0,0.0,id_50,0.016,,,0.0,-0.6746,0.0208,,-0.331,,,0.0,146364,,261
6227,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.0351,,,-0.0,-0.0,-2.4459,,0.0,-0.044,30000,0.0,2.2319,-0.0101,0.503,,,0.0,0.0,id_50,-0.8959,,,0.0,0.2683,0.0052,,7.6543,,,0.0,146365,,262
6251,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,2.0701,,,-0.0,-0.0,-2.8258,,0.0,-0.0054,30000,0.0,1.0272,-0.013,0.3056,,,0.0,0.0,id_50,-0.7015,,,0.0,-0.0071,0.042,,5.2753,,,0.0,146366,,263
6275,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.897,,,0.0,-0.0,3.8075,,0.0,-0.2661,30000,0.0,1.0931,-0.0051,0.0289,,,0.0,0.0,id_50,-0.4497,,,0.0,-0.3831,0.0145,,0.1501,,,0.0,146367,,264
6299,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.9673,,,0.0,0.0,2.0115,,0.0,-0.0998,30000,0.0,0.0564,-0.0026,-0.3117,,,0.0,0.0,id_50,3.657,,,0.0,-0.2275,-0.0712,,-2.9885,,,0.0,146368,,265
6323,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.9749,,,-0.0,0.0,-0.1025,,0.0,0.0037,30000,0.0,1.0272,-0.0009,-0.2863,,,0.0,0.0,id_50,2.171,,,0.0,-0.4287,-0.0736,,-2.2576,,,0.0,146369,,266
6347,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4608,,,-0.0,0.0,-5.3679,,0.0,1.5686,30000,0.0,3.5579,0.1257,-0.4985,,,0.0,-0.0,id_50,-0.6015,,,0.0,3.4612,-0.0,,2.7732,,,0.0,146370,,267
6371,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.6095,,,0.0,0.0,-1.5462,,0.0,-0.1541,30000,0.0,2.1021,0.0213,0.4887,,,0.0,0.0,id_50,-0.7617,,,0.0,0.9798,-0.0,,7.5816,,,0.0,146371,,268
6395,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-1.0369,,,-0.0,-0.0,-2.3036,,0.0,-0.0481,30000,0.0,0.3819,0.0803,0.0454,,,0.0,-0.0,id_50,-0.7163,,,0.0,-0.4554,-0.0,,2.3608,,,0.0,146372,,269
6419,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.1523,,,0.0,-0.0,-7.59,,0.0,0.8656,30000,0.0,4.8502,0.0871,-0.1875,,,0.0,0.0,id_50,-1.2617,,,0.0,3.8644,-0.0,,10.3744,,,0.0,146373,,270
6443,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1057,,,0.0,-0.0,-7.4793,,0.0,1.0521,30000,0.0,3.0573,-0.0927,-0.3189,,,0.0,0.0,id_50,-0.7453,,,0.0,2.8212,0.0,,4.8686,,,0.0,146374,,271
6467,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.1027,,,-0.0,0.0,-3.5874,,0.0,0.0068,30000,0.0,2.8419,0.2271,0.3462,,,0.0,0.0,id_50,-1.3591,,,0.0,0.9173,0.0,,9.5518,,,0.0,146375,,272
6491,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.048,,,0.0,0.0,-8.7883,,0.0,1.2795,30000,0.0,3.8937,0.0723,0.101,,,0.0,0.0,id_50,-1.458,,,0.0,3.9483,-0.0,,11.8931,,,0.0,146376,,273
6515,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.8051,,,-0.0,0.0,-8.2711,,0.0,0.3088,30000,0.0,1.5523,1.8334,-0.6804,,,0.0,0.0,id_50,-0.6627,,,0.0,5.6269,0.0,,4.6503,,,0.0,146377,,274
6539,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.709,,,0.0,-0.0,-12.5211,,0.0,1.0599,30000,0.0,1.5761,1.9595,-0.7023,,,0.0,0.0,id_50,-0.997,,,0.0,6.6216,-0.0,,7.2883,,,0.0,146378,,275
6563,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.5611,,,-0.0,-0.0,-10.0157,,0.0,0.3641,30000,0.0,2.7467,1.9191,-0.4695,,,0.0,0.0,id_50,-1.4419,,,0.0,6.8073,0.0,,12.3978,,,0.0,146379,,276
6587,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.0921,,,0.0,0.0,-10.5419,,0.0,0.6486,30000,0.0,1.8637,1.7528,-0.7737,,,0.0,-0.0,id_50,-1.3088,,,0.0,6.7009,-0.0,,6.6141,,,0.0,146380,,277
6611,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.1454,,,0.0,-0.0,-13.5163,,0.0,0.8412,30000,0.0,3.1288,2.2935,-0.3022,,,0.0,-0.0,id_50,-1.5094,,,0.0,7.0758,0.0,,14.2628,,,0.0,146381,,278
6635,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.9878,,,-0.0,-0.0,-11.1029,,0.0,0.8139,30000,0.0,1.0502,2.3596,-0.5764,,,0.0,0.0,id_50,-0.8787,,,0.0,5.9361,0.0,,7.4362,,,0.0,146382,,279
6659,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,10.0987,,,0.0,0.0,-11.1585,,0.0,0.5688,30000,0.0,2.89,1.9985,-0.4736,,,0.0,0.0,id_50,-1.8166,,,0.0,7.153,-0.0,,13.8272,,,0.0,146383,,280
6683,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.9683,,,0.0,0.0,-12.1994,,0.0,0.8972,30000,0.0,2.3879,2.3008,-0.3642,,,0.0,0.0,id_50,-1.5319,,,0.0,6.6223,-0.0,,14.2433,,,0.0,146384,,281
6707,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.2898,,,0.0,-0.0,-5.3885,,0.0,-0.0886,30000,0.0,-0.1683,0.5975,0.3183,,,0.0,-0.0,id_50,-1.3516,,,0.0,1.5232,0.0,,8.6794,,,0.0,146385,,282
6731,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.9897,,,0.0,0.0,-8.1346,,0.0,0.7774,30000,0.0,3.3208,0.8253,-0.512,,,0.0,0.0,id_50,-1.2508,,,0.0,4.3568,-0.0,,9.9276,,,0.0,146386,,283
6755,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,8.0999,,,0.0,-0.0,-7.9789,,0.0,0.1114,30000,0.0,0.6941,0.2343,0.7458,,,0.0,0.0,id_50,-1.7401,,,0.0,2.2149,0.0,,14.5125,,,0.0,146387,,284
6779,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.0268,,,0.0,0.0,-7.0078,,0.0,0.4156,30000,0.0,1.075,0.4275,0.6014,,,0.0,0.0,id_50,-1.5718,,,0.0,0.3974,0.0,,10.7644,,,0.0,146388,,285
6803,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,10.211,,,0.0,-0.0,-10.0799,,0.0,0.8092,30000,0.0,4.777,0.4564,0.1446,,,0.0,0.0,id_50,-1.7368,,,0.0,5.187,-0.0,,15.4305,,,0.0,146389,,286
6827,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,5.5057,,,0.0,-0.0,-8.578,,0.0,0.7657,30000,0.0,3.3936,0.2205,-0.0282,,,0.0,0.0,id_50,-1.514,,,0.0,2.9446,-0.0,,11.6951,,,0.0,146390,,287
6851,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,8.5399,,,0.0,-0.0,-8.5074,,0.0,0.3557,30000,0.0,2.9856,0.1586,0.9748,,,0.0,0.0,id_50,-1.824,,,0.0,1.0166,0.0,,16.3656,,,0.0,146391,,288
6875,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,10.0705,,,0.0,-0.0,-10.7823,,0.0,1.1059,30000,0.0,4.2275,0.2342,0.2632,,,0.0,0.0,id_50,-1.7689,,,0.0,3.883,0.0,,17.1353,,,0.0,146392,,289
6899,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.5921,,,-0.0,0.0,-15.1017,,0.0,0.5126,30000,0.0,1.0266,2.2344,-0.2287,,,0.0,0.0,id_50,-1.8812,,,0.0,7.92,0.0,,14.1367,,,0.0,146393,,290
6923,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,8.3181,,,0.0,-0.0,-14.9536,,0.0,0.9581,30000,0.0,1.3855,2.4375,-0.4043,,,0.0,0.0,id_50,-1.5875,,,0.0,7.3688,-0.0,,14.4991,,,0.0,146394,,291
6947,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,11.9059,,,-0.0,-0.0,-16.1156,,0.0,0.6269,30000,0.0,1.5043,2.1514,-0.0168,,,0.0,0.0,id_50,-2.1469,,,0.0,8.1257,-0.0,,19.2812,,,0.0,146395,,292
6971,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.1504,,,-0.0,-0.0,-14.3196,,0.0,0.4844,30000,0.0,2.0538,2.4659,-0.3102,,,0.0,0.0,id_50,-2.1199,,,0.0,8.0492,0.0,,14.9007,,,0.0,146396,,293
6995,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,12.5254,,,0.0,-0.0,-17.1922,,0.0,1.1704,30000,0.0,3.1288,2.5192,-0.303,,,0.0,0.0,id_50,-1.9,,,0.0,8.5385,-0.0,,19.6926,,,0.0,146397,,294
7019,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.9842,,,0.0,-0.0,-14.2165,,0.0,1.0312,30000,0.0,1.7672,2.7174,-0.4433,,,0.0,0.0,id_50,-1.6461,,,0.0,7.3321,0.0,,15.2095,,,0.0,146398,,295
7043,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,13.2332,,,0.0,-0.0,-15.488,,0.0,0.6118,30000,0.0,2.8419,2.2122,-0.0256,,,0.0,0.0,id_50,-2.206,,,0.0,8.1016,0.0,,20.0271,,,0.0,146399,,296
7067,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,13.1864,,,-0.0,-0.0,-15.0135,,0.0,0.8871,30000,0.0,2.4116,2.5223,-0.1431,,,0.0,0.0,id_50,-1.7978,,,0.0,7.4446,-0.0,,19.2868,,,0.0,146400,,297
7091,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.3098,,,0.0,-0.0,-7.1003,,0.0,1.469,30000,0.0,6.6173,0.422,-0.7155,,,0.0,0.0,id_50,-0.6681,,,0.0,4.9367,-0.0,,3.9659,,,0.0,146401,,298
7115,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.5031,,,0.0,0.0,-3.7664,,0.0,0.0638,30000,0.0,3.3936,0.196,0.3016,,,0.0,0.0,id_50,-0.7043,,,0.0,2.6913,0.0,,8.7211,,,0.0,146402,,299
7139,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0164,,,-0.0,0.0,-4.4803,,0.0,0.0718,30000,0.0,2.2688,0.369,-0.1732,,,0.0,0.0,id_50,-0.878,,,0.0,1.2588,0.0,,3.8482,,,0.0,146403,,300
7163,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.5385,,,0.0,0.0,-8.9177,,0.0,1.0167,30000,0.0,5.4939,0.4885,-0.4105,,,0.0,0.0,id_50,-1.2065,,,0.0,5.6284,0.0,,10.9397,,,0.0,146404,,301
7187,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1601,,,0.0,-0.0,-8.6438,,0.0,1.1668,30000,0.0,4.3712,0.1143,-0.3888,,,0.0,-0.0,id_50,-0.674,,,0.0,3.9252,0.0,,5.6604,,,0.0,146405,,302
7211,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.347,,,0.0,0.0,-6.2462,,0.0,1.6755,30000,0.0,6.5452,0.3478,-0.4946,,,0.0,0.0,id_50,-0.5978,,,0.0,4.7043,0.0,,2.958,,,0.0,146406,,303
7235,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.7946,,,-0.0,-0.0,-8.2533,,0.0,1.0719,30000,0.0,5.8282,0.0885,-0.0959,,,0.0,0.0,id_50,-1.2122,,,0.0,5.6427,-0.0,,10.5529,,,0.0,146407,,304
7259,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1945,,,0.0,0.0,-8.6908,,0.0,1.2185,30000,0.0,4.8738,-0.0743,-0.2915,,,0.0,-0.0,id_50,-0.7699,,,0.0,4.575,-0.0,,5.2276,,,0.0,146408,,305
7283,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.5738,,,-0.0,-0.0,-9.7162,,0.0,1.0897,30000,0.0,5.4702,0.1645,0.128,,,0.0,0.0,id_50,-1.4997,,,0.0,5.1296,0.0,,12.278,,,0.0,146409,,306
7307,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.5358,,,-0.0,0.0,-9.6959,,0.0,1.5786,30000,0.0,5.0645,0.0018,0.1541,,,0.0,-0.0,id_50,-1.4232,,,0.0,5.0421,0.0,,11.8783,,,0.0,146410,,307
7331,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.5046,,,0.0,0.0,-1.5207,,0.0,0.0182,30000,0.0,2.5697,0.0152,0.0109,,,0.0,0.0,id_50,-1.0381,,,0.0,0.4296,-0.2241,,2.8137,,,0.0,146411,,308
7355,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.5097,,,-0.0,0.0,-0.754,,0.0,0.0123,30000,0.0,3.7543,0.0012,-0.1241,,,0.0,0.0,id_50,1.6797,,,0.0,1.8492,0.8573,,0.988,,,0.0,146412,,309
7379,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4176,,,-0.0,0.0,-3.1488,,0.0,-0.0158,30000,0.0,2.9233,0.009,0.3876,,,0.0,0.0,id_50,-0.107,,,0.0,0.3989,0.0196,,2.0389,,,0.0,146413,,310
7403,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1375,,,-0.0,-0.0,-1.5075,,0.0,-0.0934,30000,0.0,2.7465,0.0054,0.2748,,,0.0,0.0,id_50,-0.1426,,,0.0,-0.1822,0.0953,,1.6877,,,0.0,146414,,311
7427,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,2.0271,,,-0.0,0.0,3.7844,,0.0,-1.3516,30000,0.0,3.5481,-0.0185,0.4845,,,0.0,0.0,id_50,-0.4351,,,0.0,-0.3051,0.1418,,-0.2733,,,0.0,146415,,312
7451,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1691,,,-0.0,0.0,-0.3804,,0.0,0.0026,30000,0.0,1.2556,0.0068,0.1301,,,0.0,-0.0,id_50,0.0205,,,0.0,-0.0325,-0.0185,,0.4405,,,0.0,146416,,313
7475,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.3999,,,0.0,0.0,2.7082,,0.0,-0.1006,30000,0.0,2.4095,0.0342,-0.0826,,,0.0,0.0,id_50,1.4688,,,0.0,0.1188,0.0166,,-2.7636,,,0.0,146417,,314
7499,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.782,,,0.0,0.0,-3.957,,0.0,1.4862,30000,0.0,1.5763,-0.0962,-0.0591,,,0.0,-0.0,id_50,-0.5203,,,0.0,0.8273,0.0,,4.1011,,,0.0,146418,,315
7523,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.3101,,,-0.0,-0.0,-0.8584,,0.0,0.1756,30000,0.0,0.9811,-0.0735,-0.0694,,,0.0,0.0,id_50,-0.4485,,,0.0,-0.3988,0.0,,1.9831,,,0.0,146419,,316
7547,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1848,,,0.0,0.0,4.0232,,0.0,0.5651,30000,0.0,2.5378,-0.1718,0.1148,,,0.0,0.0,id_50,0.3312,,,0.0,-3.8359,-0.0,,0.1582,,,0.0,146420,,317
7571,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.8804,,,0.0,-0.0,0.657,,0.0,-0.0062,30000,0.0,1.8241,-0.0132,-0.0016,,,0.0,0.0,id_50,-0.2547,,,0.0,0.0238,-0.0408,,2.5161,,,0.0,146421,,318
7595,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.0523,,,0.0,-0.0,-0.1442,,0.0,-0.2587,30000,0.0,2.9787,0.0212,0.3095,,,0.0,0.0,id_50,-0.5529,,,0.0,-0.5085,-0.0022,,3.188,,,0.0,146422,,319
7619,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.3595,,,-0.0,-0.0,-3.0001,,0.0,1.4268,30000,0.0,1.5209,-0.0528,-0.5912,,,0.0,0.0,id_50,-0.0402,,,0.0,4.1526,-0.0116,,1.4759,,,0.0,146423,,320
7643,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.5594,,,0.0,-0.0,-1.5101,,0.0,0.9038,30000,0.0,1.9994,-0.0237,-0.4672,,,0.0,0.0,id_50,-0.0142,,,0.0,3.8162,-0.0002,,-0.145,,,0.0,146424,,321
7667,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.302,,,-0.0,0.0,-0.476,,0.0,0.019,30000,0.0,0.3264,0.0009,0.0002,,,0.0,0.0,id_50,0.0091,,,0.0,0.1135,0.0,,0.0313,,,0.0,146425,,322
7691,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.1039,,,0.0,0.0,0.5639,,0.0,-0.0293,30000,0.0,1.8956,0.0287,0.1574,,,0.0,0.0,id_50,-0.3593,,,0.0,0.0776,0.0086,,2.6562,,,0.0,146426,,323
7715,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.6806,,,-0.0,0.0,-0.7172,,0.0,-0.0234,30000,0.0,1.5129,0.0905,0.1371,,,0.0,0.0,id_50,-0.0805,,,0.0,0.3174,-0.0118,,0.9685,,,0.0,146427,,324
7739,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.8686,,,-0.0,0.0,-2.882,,0.0,-0.0035,30000,0.0,0.2164,0.4994,-0.0097,,,0.0,0.0,id_50,0.115,,,0.0,1.0611,0.0578,,0.2933,,,0.0,146428,,325
7763,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.7057,,,-0.0,-0.0,-2.9249,,0.0,-0.1506,30000,0.0,4.036,0.6654,0.1311,,,0.0,0.0,id_50,4.7236,,,0.0,2.3354,0.0861,,-0.1604,,,0.0,146429,,326
7787,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.8592,,,-0.0,0.0,0.2605,,0.0,-0.0097,30000,0.0,1.3696,0.0344,-0.0028,,,0.0,0.0,id_50,-0.2548,,,0.0,-0.008,0.1372,,2.7024,,,0.0,146430,,327
7811,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2773,,,0.0,-0.0,-0.5905,,0.0,0.0082,30000,0.0,1.216,0.0055,0.0241,,,0.0,0.0,id_50,-0.0758,,,0.0,0.2677,-0.0067,,0.6448,,,0.0,146431,,328
7835,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2152,,,0.0,-0.0,0.0626,,0.0,0.0059,30000,0.0,0.4148,-0.0443,0.043,,,0.0,0.0,id_50,-0.0811,,,0.0,-0.1812,-0.0072,,-0.013,,,0.0,146432,,329
7859,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1811,,,-0.0,-0.0,-0.3399,,0.0,0.0536,30000,0.0,0.8144,0.0039,-0.0361,,,0.0,0.0,id_50,-0.0453,,,0.0,0.4601,-0.0027,,0.0874,,,0.0,146433,,330
7883,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.9752,,,0.0,-0.0,-2.2453,,0.0,0.5898,30000,0.0,1.4936,-0.0137,0.1147,,,0.0,-0.0,id_50,-0.0805,,,0.0,1.3282,-0.0018,,1.2838,,,0.0,146434,,331
7907,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.336,,,-0.0,-0.0,-0.5313,,0.0,0.1986,30000,0.0,1.6265,-0.0016,-0.0955,,,0.0,0.0,id_50,0.1166,,,0.0,0.9587,-0.0001,,-0.3093,,,0.0,146435,,332
7931,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0024,,,0.0,0.0,0.0098,,0.0,-0.0029,30000,0.0,0.2848,0.0124,-0.0032,,,0.0,0.0,id_50,-0.004,,,0.0,-0.0133,-0.0007,,0.0044,,,0.0,146436,,333
7955,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0223,,,-0.0,0.0,0.0233,,0.0,-0.0071,30000,0.0,0.6477,0.0055,-0.0025,,,0.0,0.0,id_50,0.0053,,,0.0,-0.0176,-0.002,,-0.0271,,,0.0,146437,,334
7979,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0508,,,-0.0,0.0,-0.0056,,0.0,0.0602,30000,0.0,1.0796,-0.0152,-0.0044,,,0.0,0.0,id_50,-0.0008,,,0.0,0.0298,-0.0024,,-0.0108,,,0.0,146438,,335
8003,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0522,,,0.0,0.0,0.0094,,0.0,0.0195,30000,0.0,0.2955,-0.004,-0.002,,,0.0,0.0,id_50,-0.0051,,,0.0,0.0188,-0.0005,,0.0161,,,0.0,146439,,336
8027,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0332,,,-0.0,0.0,0.0148,,0.0,-0.0206,30000,0.0,0.9318,0.0278,0.017,,,0.0,0.0,id_50,0.0106,,,0.0,-0.0014,0.0013,,-0.0162,,,0.0,146440,,337
8051,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0277,,,-0.0,0.0,-0.033,,0.0,-0.0093,30000,0.0,0.871,-0.0113,-0.0164,,,0.0,0.0,id_50,-0.0063,,,0.0,0.0179,0.0022,,0.0286,,,0.0,146441,,338
8075,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0719,,,0.0,-0.0,0.0208,,0.0,-0.0264,30000,0.0,0.5391,-0.0133,-0.003,,,0.0,0.0,id_50,0.004,,,0.0,-0.0251,-0.002,,-0.0269,,,0.0,146442,,339
8099,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.7832,,,0.0,-0.0,-0.343,,0.0,0.3048,30000,0.0,0.0692,-0.0268,-0.0581,,,0.0,0.0,id_50,0.11,,,0.0,0.0429,-0.0088,,-0.8044,,,0.0,146443,,340
8123,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3234,,,-0.0,-0.0,0.3339,,0.0,0.0014,30000,0.0,-0.6156,-0.1283,0.0139,,,0.0,0.0,id_50,0.0172,,,0.0,-0.2573,0.0006,,-0.3049,,,0.0,146444,,341
8147,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0736,,,-0.0,-0.0,0.0102,,0.0,0.0265,30000,0.0,0.9531,0.0294,-0.0243,,,0.0,0.0,id_50,0.0147,,,0.0,0.0164,0.0,,0.0006,,,0.0,146445,,342
8171,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1025,,,0.0,0.0,0.0124,,0.0,-0.0161,30000,0.0,0.0515,0.0124,-0.0069,,,0.0,0.0,id_50,-0.0029,,,0.0,-0.0893,-0.0,,-0.012,,,0.0,146446,,343
8195,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-2.4345,,,-0.0,-0.0,2.8824,,0.0,-0.5288,30000,0.0,0.1837,-0.0056,0.5527,,,0.0,-0.0,id_50,0.1907,,,0.0,-4.7341,-0.0,,-0.7918,,,0.0,146447,,344
8219,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6721,,,-0.0,-0.0,-2.6852,,0.0,2.3659,30000,0.0,0.7645,0.0789,-1.0147,,,0.0,0.0,id_50,-0.1486,,,0.0,2.48,0.0,,1.5958,,,0.0,146448,,345
